timestamp,typeK_C,rtd1_C,rtd2_C,rtd3_C,pressure1,pressure2,P_in_W,P_out_W
2026-04-22 19:25:59,26.25,23.92,24.27,24.15,0.178,0.431,-0.89,0.48
2026-04-22 19:25:59,26.25,23.85,24.27,24.15,0.178,0.428,-1.15,0.48
2026-04-22 19:26:00,26.25,23.89,24.27,24.15,0.174,0.428,-1.02,0.48
2026-04-22 19:26:01,26.25,23.89,24.27,24.15,0.175,0.428,-1.02,0.48
2026-04-22 19:26:02,26.00,23.85,24.27,24.15,0.177,0.428,-1.15,0.48
2026-04-22 19:26:02,26.25,23.85,24.27,24.15,0.179,0.428,-1.15,0.48
2026-04-22 19:26:03,26.00,23.85,24.31,24.15,0.175,0.430,-1.15,0.61
2026-04-22 19:26:04,26.25,23.89,24.27,24.15,0.175,0.430,-1.02,0.48
2026-04-22 19:26:05,26.25,23.85,24.27,24.15,0.178,0.430,-1.15,0.48
2026-04-22 19:26:05,26.25,23.89,24.27,24.15,0.177,0.431,-1.02,0.48
2026-04-22 19:26:06,26.25,23.85,24.27,24.18,0.225,0.423,-1.28,0.35
2026-04-22 19:26:07,26.25,23.89,24.31,24.18,0.273,0.426,-1.15,0.48
2026-04-22 19:26:08,26.00,23.85,24.27,24.15,0.285,0.426,-1.15,0.48
2026-04-22 19:26:09,26.25,23.85,24.27,24.15,0.288,0.427,-1.15,0.48
2026-04-22 19:26:09,26.25,23.89,24.27,24.15,0.299,0.427,-1.02,0.48
2026-04-22 19:26:10,26.25,23.89,24.27,24.15,0.306,0.427,-1.02,0.48
2026-04-22 19:26:11,26.25,23.92,24.27,24.15,0.317,0.428,-0.89,0.48
2026-04-22 19:26:12,26.25,23.85,24.27,24.18,0.331,0.428,-1.28,0.35
2026-04-22 19:26:12,26.25,23.89,24.27,24.18,0.341,0.427,-1.15,0.35
2026-04-22 19:26:13,26.25,23.89,24.27,24.15,0.352,0.427,-1.02,0.48
2026-04-22 19:26:14,26.25,23.85,24.27,24.15,0.366,0.428,-1.15,0.48
2026-04-22 19:26:15,26.25,23.85,24.27,24.18,0.378,0.428,-1.28,0.35
2026-04-22 19:26:15,26.25,23.89,24.27,24.15,0.396,0.427,-1.02,0.48
2026-04-22 19:26:16,26.25,23.89,24.27,24.15,0.401,0.430,-1.02,0.48
2026-04-22 19:26:17,26.25,23.89,24.27,24.15,0.409,0.427,-1.02,0.48
2026-04-22 19:26:18,26.25,23.89,24.27,24.18,0.402,0.428,-1.15,0.35
2026-04-22 19:26:18,26.25,23.89,24.27,24.18,0.399,0.430,-1.15,0.35
2026-04-22 19:26:19,26.25,23.85,24.27,24.15,0.387,0.431,-1.15,0.48
2026-04-22 19:26:20,26.00,23.89,24.27,24.15,0.370,0.431,-1.02,0.48
2026-04-22 19:26:21,26.25,23.89,24.27,24.15,0.367,0.435,-1.02,0.48
2026-04-22 19:26:21,26.00,23.85,24.27,24.18,0.366,0.434,-1.28,0.35
2026-04-22 19:26:22,26.00,23.89,24.27,24.15,0.366,0.434,-1.02,0.48
2026-04-22 19:26:23,26.00,23.89,24.27,24.15,0.366,0.433,-1.02,0.48
2026-04-22 19:26:24,26.00,23.89,24.27,24.18,0.364,0.431,-1.15,0.35
2026-04-22 19:26:24,26.25,23.89,24.27,24.15,0.363,0.430,-1.02,0.48
2026-04-22 19:26:25,26.00,23.85,24.27,24.15,0.362,0.430,-1.15,0.48
2026-04-22 19:26:26,26.00,23.89,24.31,24.18,0.362,0.428,-1.15,0.48
2026-04-22 19:26:27,26.25,23.89,24.31,24.18,0.360,0.427,-1.15,0.48
2026-04-22 19:26:28,26.25,23.89,24.31,24.18,0.357,0.426,-1.15,0.48
2026-04-22 19:26:28,26.25,23.89,24.27,24.15,0.359,0.424,-1.02,0.48
2026-04-22 19:26:29,26.00,23.89,24.27,24.15,0.360,0.421,-1.02,0.48
2026-04-22 19:26:30,26.25,23.89,24.27,24.15,0.359,0.417,-1.02,0.48
2026-04-22 19:26:31,26.25,23.89,24.27,24.15,0.355,0.408,-1.02,0.48
2026-04-22 19:26:31,26.25,23.89,24.27,24.15,0.352,0.376,-1.02,0.48
2026-04-22 19:26:32,26.00,23.89,24.27,24.15,0.321,0.307,-1.02,0.48
2026-04-22 19:26:33,26.00,23.85,24.27,24.15,0.300,0.310,-1.15,0.48
2026-04-22 19:26:34,26.00,23.85,24.31,24.18,0.302,0.324,-1.28,0.48
2026-04-22 19:26:34,26.00,23.85,24.27,24.15,0.305,0.325,-1.15,0.48
2026-04-22 19:26:35,26.00,23.89,24.27,24.18,0.307,0.328,-1.15,0.35
2026-04-22 19:26:36,26.00,23.89,24.27,24.18,0.307,0.327,-1.15,0.35
2026-04-22 19:26:37,26.00,23.85,24.27,24.18,0.307,0.327,-1.28,0.35
2026-04-22 19:26:37,26.25,23.89,24.27,24.15,0.309,0.330,-1.02,0.48
2026-04-22 19:26:38,26.00,23.89,24.27,24.15,0.309,0.331,-1.02,0.48
2026-04-22 19:26:39,26.00,23.89,24.31,24.18,0.309,0.332,-1.15,0.48
2026-04-22 19:26:40,26.00,23.89,24.31,24.15,0.306,0.334,-1.02,0.61
2026-04-22 19:26:41,26.25,23.85,24.27,24.15,0.309,0.335,-1.15,0.48
2026-04-22 19:26:41,26.00,23.89,24.31,24.12,0.313,0.332,-0.89,0.74
2026-04-22 19:26:42,26.00,23.89,24.27,24.12,0.310,0.335,-0.89,0.61
2026-04-22 19:26:43,26.25,23.85,24.27,24.18,0.111,0.356,-1.28,0.35
2026-04-22 19:26:44,26.00,23.89,24.27,24.15,0.145,0.373,-1.02,0.48
2026-04-22 19:26:44,26.00,23.85,24.27,24.15,0.089,0.328,-1.15,0.48
2026-04-22 19:26:45,26.00,23.85,24.27,24.18,-0.022,0.252,-1.28,0.35
2026-04-22 19:26:46,26.00,23.92,24.27,24.12,-0.025,0.282,-0.76,0.61
2026-04-22 19:26:47,26.00,23.89,24.27,24.15,-0.096,0.198,-1.02,0.48
2026-04-22 19:26:47,26.00,23.89,24.27,24.15,-0.146,0.235,-1.02,0.48
2026-04-22 19:26:48,26.00,23.89,24.31,24.12,-0.138,0.259,-0.89,0.74
2026-04-22 19:26:49,26.00,23.89,24.31,24.12,-0.108,0.274,-0.89,0.74
2026-04-22 19:26:50,26.25,23.92,24.24,24.15,-0.128,0.256,-0.89,0.35
2026-04-22 19:26:50,26.25,23.89,24.24,24.12,-0.146,0.211,-0.89,0.48
2026-04-22 19:26:51,26.00,23.85,24.31,24.15,-0.051,0.281,-1.15,0.61
2026-04-22 19:26:52,26.00,23.85,24.27,24.15,0.036,0.391,-1.15,0.48
2026-04-22 19:26:53,26.00,23.85,24.27,24.12,0.090,0.420,-1.02,0.61
2026-04-22 19:26:53,26.25,23.89,24.27,24.18,0.111,0.426,-1.15,0.35
2026-04-22 19:26:54,26.00,23.89,24.27,24.15,0.093,0.424,-1.02,0.48
2026-04-22 19:26:55,26.25,23.89,24.31,24.15,0.102,0.412,-1.02,0.61
2026-04-22 19:26:56,26.00,23.89,24.27,24.15,0.232,0.394,-1.02,0.48
2026-04-22 19:26:57,26.00,23.89,24.27,24.15,0.278,0.396,-1.02,0.48
2026-04-22 19:26:57,26.00,23.92,24.27,24.12,0.342,0.395,-0.76,0.61
2026-04-22 19:26:58,26.00,23.89,24.27,24.12,0.392,0.403,-0.89,0.61
2026-04-22 19:26:59,26.25,23.92,24.31,24.08,0.460,0.406,-0.63,0.87
2026-04-22 19:27:00,26.00,23.89,24.27,24.08,0.490,0.410,-0.76,0.74
2026-04-22 19:27:00,26.25,23.89,24.27,24.12,0.526,0.412,-0.89,0.61
2026-04-22 19:27:01,26.00,23.92,24.31,24.08,0.469,0.441,-0.63,0.87
2026-04-22 19:27:02,26.25,23.92,24.27,24.12,0.528,0.406,-0.76,0.61
2026-04-22 19:27:03,26.00,23.89,24.31,24.12,0.559,0.414,-0.89,0.74
2026-04-22 19:27:03,26.00,23.89,24.27,24.05,0.551,0.423,-0.63,0.87
2026-04-22 19:27:04,26.25,23.89,24.24,24.08,0.544,0.437,-0.76,0.61
2026-04-22 19:27:05,26.25,23.89,24.27,24.08,0.540,0.438,-0.76,0.74
2026-04-22 19:27:06,26.00,23.89,24.27,24.08,0.576,0.405,-0.76,0.74
2026-04-22 19:27:06,26.25,23.89,24.27,24.08,0.291,0.171,-0.76,0.74
2026-04-22 19:27:07,26.25,23.89,24.27,24.08,0.485,0.305,-0.76,0.74
2026-04-22 19:27:08,26.25,23.89,24.31,24.08,0.581,0.349,-0.76,0.87
2026-04-22 19:27:09,26.00,23.92,24.27,24.05,0.645,0.373,-0.50,0.87
2026-04-22 19:27:09,26.00,23.92,24.31,24.08,0.706,0.388,-0.63,0.87
2026-04-22 19:27:10,26.00,23.92,24.27,24.05,0.777,0.413,-0.50,0.87
2026-04-22 19:27:11,26.00,23.89,24.27,24.08,0.786,0.414,-0.76,0.74
2026-04-22 19:27:12,26.00,23.92,24.24,24.05,0.727,0.410,-0.50,0.74
2026-04-22 19:27:13,26.00,23.89,24.21,24.08,0.700,0.377,-0.76,0.48
2026-04-22 19:27:13,26.00,23.89,24.24,24.08,0.487,0.200,-0.76,0.61
2026-04-22 19:27:14,26.00,23.89,24.21,24.12,0.581,0.316,-0.89,0.35
2026-04-22 19:27:15,26.25,23.92,24.17,24.08,0.641,0.363,-0.63,0.35
2026-04-22 19:27:16,26.00,23.89,24.14,24.08,0.740,0.388,-0.76,0.22
2026-04-22 19:27:16,26.00,23.89,24.17,24.05,0.802,0.413,-0.63,0.48
2026-04-22 19:27:17,26.00,23.89,24.14,24.08,0.766,0.419,-0.76,0.22
2026-04-22 19:27:18,26.25,23.92,24.14,24.08,0.775,0.408,-0.63,0.22
2026-04-22 19:27:19,26.00,23.89,24.14,24.05,0.808,0.426,-0.63,0.35
2026-04-22 19:27:19,26.00,23.89,24.14,24.08,0.776,0.413,-0.76,0.22
2026-04-22 19:27:20,26.00,23.89,24.11,24.08,0.782,0.402,-0.76,0.09
2026-04-22 19:27:21,26.00,23.92,24.14,24.08,0.804,0.401,-0.63,0.22
2026-04-22 19:27:22,26.00,23.92,24.11,24.08,0.716,0.110,-0.63,0.09
2026-04-22 19:27:22,26.00,23.89,24.11,24.05,0.588,0.270,-0.63,0.22
2026-04-22 19:27:23,26.00,23.89,24.14,24.12,0.737,0.348,-0.89,0.09
2026-04-22 19:27:24,26.00,23.89,24.14,24.12,0.789,0.370,-0.89,0.09
2026-04-22 19:27:25,26.00,23.89,24.11,24.12,0.809,0.381,-0.89,-0.04
2026-04-22 19:27:25,26.00,23.85,24.11,24.08,0.761,0.405,-0.89,0.09
2026-04-22 19:27:26,26.00,23.89,24.11,24.08,0.800,0.391,-0.76,0.09
2026-04-22 19:27:27,26.00,23.85,24.11,24.08,0.764,0.330,-0.89,0.09
2026-04-22 19:27:28,26.00,23.89,24.11,24.12,0.437,0.185,-0.89,-0.04
2026-04-22 19:27:29,26.00,23.89,24.11,24.12,0.576,0.309,-0.89,-0.04
2026-04-22 19:27:29,26.00,23.92,24.11,24.12,0.716,0.356,-0.76,-0.04
2026-04-22 19:27:30,26.25,23.89,24.11,24.12,0.776,0.385,-0.89,-0.04
2026-04-22 19:27:31,26.00,23.92,24.11,24.12,0.804,0.413,-0.76,-0.04
2026-04-22 19:27:32,26.00,23.89,24.11,24.12,0.252,0.438,-0.89,-0.04
2026-04-22 19:27:32,26.00,23.89,24.11,24.12,0.090,0.348,-0.89,-0.04
2026-04-22 19:27:33,26.00,23.89,24.11,24.08,0.531,0.360,-0.76,0.09
2026-04-22 19:27:34,26.00,23.89,24.14,24.12,0.697,0.384,-0.89,0.09
2026-04-22 19:27:35,26.00,23.85,24.14,24.08,0.897,0.399,-0.89,0.22
2026-04-22 19:27:35,26.00,23.92,24.11,24.12,0.871,0.434,-0.76,-0.04
2026-04-22 19:27:36,26.00,23.92,24.14,24.12,0.840,0.430,-0.76,0.09
2026-04-22 19:27:37,26.00,23.89,24.14,24.08,0.779,0.192,-0.76,0.22
2026-04-22 19:27:38,26.00,23.89,24.14,24.08,0.668,0.259,-0.76,0.22
2026-04-22 19:27:38,26.00,23.89,24.14,24.12,0.800,0.356,-0.89,0.09
2026-04-22 19:27:39,26.00,23.92,24.11,24.12,0.794,0.406,-0.76,-0.04
2026-04-22 19:27:40,26.00,23.89,24.14,24.12,0.841,0.424,-0.89,0.09
2026-04-22 19:27:41,26.00,23.89,24.11,24.08,0.853,0.421,-0.76,0.09
2026-04-22 19:27:42,26.00,23.85,24.11,24.15,0.826,0.416,-1.15,-0.17
2026-04-22 19:27:42,26.00,23.89,24.11,24.12,0.896,0.406,-0.89,-0.04
2026-04-22 19:27:43,26.00,23.89,24.07,24.12,0.836,0.416,-0.89,-0.17
2026-04-22 19:27:44,26.00,23.85,24.07,24.12,0.853,0.414,-1.02,-0.17
2026-04-22 19:27:45,26.00,23.89,24.07,24.15,0.887,0.426,-1.02,-0.30
2026-04-22 19:27:45,26.00,23.89,24.07,24.12,0.921,0.434,-0.89,-0.17
2026-04-22 19:27:46,26.00,23.85,24.07,24.12,0.908,0.417,-1.02,-0.17
2026-04-22 19:27:47,26.00,23.89,24.04,24.12,0.950,0.426,-0.89,-0.30
2026-04-22 19:27:48,26.00,23.85,24.04,24.12,0.929,0.419,-1.02,-0.30
2026-04-22 19:27:48,26.00,23.89,24.04,24.12,0.922,0.414,-0.89,-0.30
2026-04-22 19:27:49,26.00,23.89,24.04,24.12,0.003,0.350,-0.89,-0.30
2026-04-22 19:27:50,26.00,23.89,24.07,24.12,0.036,0.352,-0.89,-0.17
2026-04-22 19:27:51,26.00,23.89,24.04,24.12,0.065,0.355,-0.89,-0.30
2026-04-22 19:27:51,26.00,23.89,24.07,24.12,0.032,0.363,-0.89,-0.17
2026-04-22 19:27:52,26.00,23.89,24.07,24.12,0.054,0.366,-0.89,-0.17
2026-04-22 19:27:53,26.00,23.89,24.04,24.12,0.038,0.364,-0.89,-0.30
2026-04-22 19:27:54,26.00,23.89,24.07,24.12,0.414,0.367,-0.89,-0.17
2026-04-22 19:27:54,26.00,23.89,24.07,24.12,0.687,0.378,-0.89,-0.17
2026-04-22 19:27:55,26.00,23.89,24.04,24.12,0.859,0.396,-0.89,-0.30
2026-04-22 19:27:56,26.00,23.89,24.07,24.15,0.954,0.405,-1.02,-0.30
2026-04-22 19:27:57,26.00,23.89,24.07,24.12,0.925,0.428,-0.89,-0.17
2026-04-22 19:27:58,26.00,23.89,24.07,24.12,0.929,0.420,-0.89,-0.17
2026-04-22 19:27:58,26.00,23.89,24.07,24.12,0.957,0.424,-0.89,-0.17
2026-04-22 19:27:59,26.00,23.89,24.07,24.12,0.903,0.171,-0.89,-0.17
2026-04-22 19:28:00,26.00,23.92,24.07,24.15,0.698,0.278,-0.89,-0.30
2026-04-22 19:28:01,26.00,23.89,24.07,24.12,0.804,0.352,-0.89,-0.17
2026-04-22 19:28:01,26.00,23.89,24.04,24.15,0.923,0.377,-1.02,-0.43
2026-04-22 19:28:02,26.00,23.89,24.04,24.12,1.025,0.401,-0.89,-0.30
2026-04-22 19:28:03,26.00,23.89,24.00,24.15,0.969,0.405,-1.02,-0.56
2026-04-22 19:28:04,26.00,23.89,24.04,24.12,0.978,0.412,-0.89,-0.30
2026-04-22 19:28:04,26.00,23.92,24.04,24.12,0.975,0.413,-0.76,-0.30
2026-04-22 19:28:05,26.00,23.89,24.04,24.12,0.957,0.419,-0.89,-0.30
2026-04-22 19:28:06,26.00,23.89,24.00,24.12,0.964,0.433,-0.89,-0.43
2026-04-22 19:28:07,26.00,23.89,24.04,24.15,0.960,0.428,-1.02,-0.43
2026-04-22 19:28:07,26.00,23.92,24.00,24.12,0.903,0.366,-0.76,-0.43
2026-04-22 19:28:08,26.00,23.89,24.04,24.15,0.655,0.167,-1.02,-0.43
2026-04-22 19:28:09,26.00,23.89,24.00,24.15,0.779,0.325,-1.02,-0.56
2026-04-22 19:28:10,26.00,23.89,24.00,24.12,-0.006,0.353,-0.89,-0.43
2026-04-22 19:28:10,26.00,23.89,24.00,24.15,0.053,0.332,-1.02,-0.56
2026-04-22 19:28:11,26.00,23.89,24.00,24.15,0.046,0.337,-1.02,-0.56
2026-04-22 19:28:12,26.00,23.89,24.04,24.12,0.061,0.346,-0.89,-0.30
2026-04-22 19:28:13,26.00,23.89,24.00,24.12,0.341,0.348,-0.89,-0.43
2026-04-22 19:28:14,26.00,23.89,24.04,24.15,0.736,0.359,-1.02,-0.43
2026-04-22 19:28:14,26.00,23.89,24.00,24.12,0.042,0.346,-0.89,-0.43
2026-04-22 19:28:15,26.00,23.89,24.04,24.12,0.095,0.350,-0.89,-0.30
2026-04-22 19:28:16,26.00,23.85,24.00,24.12,0.111,0.344,-1.02,-0.43
2026-04-22 19:28:17,26.00,23.89,24.04,24.12,0.153,0.353,-0.89,-0.30
2026-04-22 19:28:17,26.00,23.89,24.04,24.15,0.522,0.341,-1.02,-0.43
2026-04-22 19:28:18,26.00,23.85,24.00,24.18,0.815,0.370,-1.28,-0.69
2026-04-22 19:28:19,26.00,23.89,24.04,24.15,1.039,0.371,-1.02,-0.43
2026-04-22 19:28:20,26.00,23.85,24.04,24.15,0.968,0.413,-1.15,-0.43
2026-04-22 19:28:20,26.00,23.89,24.00,24.15,1.015,0.420,-1.02,-0.56
2026-04-22 19:28:21,26.00,23.89,24.00,24.12,1.047,0.420,-0.89,-0.43
2026-04-22 19:28:22,26.00,23.92,24.00,24.15,1.053,0.399,-0.89,-0.56
2026-04-22 19:28:23,26.00,23.89,24.04,24.12,1.031,0.421,-0.89,-0.30
2026-04-22 19:28:23,26.00,23.89,24.00,24.12,0.882,0.170,-0.89,-0.43
2026-04-22 19:28:24,26.00,23.92,24.00,24.18,0.811,0.309,-1.02,-0.69
2026-04-22 19:28:25,26.00,23.85,24.00,24.15,0.996,0.357,-1.15,-0.56
2026-04-22 19:28:26,26.00,23.85,24.00,24.12,1.008,0.402,-1.02,-0.43
2026-04-22 19:28:27,26.00,23.89,24.00,24.15,1.007,0.419,-1.02,-0.56
2026-04-22 19:28:27,26.00,23.89,24.00,24.12,0.997,0.412,-0.89,-0.43
2026-04-22 19:28:28,26.00,23.89,24.00,24.15,0.962,0.170,-1.02,-0.56
2026-04-22 19:28:29,26.00,23.89,23.97,24.15,0.718,0.248,-1.02,-0.69
2026-04-22 19:28:30,26.00,23.89,24.00,24.15,0.921,0.360,-1.02,-0.56
2026-04-22 19:28:30,26.00,23.89,23.97,24.18,0.951,0.392,-1.15,-0.82
2026-04-22 19:28:31,26.00,23.89,23.97,24.15,0.973,0.406,-1.02,-0.69
2026-04-22 19:28:32,26.00,23.89,24.00,24.12,0.968,0.419,-0.89,-0.43
2026-04-22 19:28:33,26.00,23.85,24.00,24.15,1.004,0.401,-1.15,-0.56
2026-04-22 19:28:33,26.00,23.85,24.00,24.15,0.971,0.395,-1.15,-0.56
2026-04-22 19:28:34,26.00,23.89,23.97,24.15,0.973,0.405,-1.02,-0.69
2026-04-22 19:28:35,26.00,23.92,24.00,24.12,0.933,0.423,-0.76,-0.43
2026-04-22 19:28:36,26.00,23.85,24.00,24.15,0.936,0.413,-1.15,-0.56
2026-04-22 19:28:36,26.00,23.89,24.00,24.15,0.933,0.417,-1.02,-0.56
2026-04-22 19:28:37,26.00,23.89,24.00,24.15,0.904,0.398,-1.02,-0.56
2026-04-22 19:28:38,26.00,23.92,24.00,24.15,0.890,0.330,-0.89,-0.56
2026-04-22 19:28:39,26.00,23.89,23.97,24.15,0.669,0.184,-1.02,-0.69
2026-04-22 19:28:39,26.00,23.89,24.00,24.15,0.755,0.327,-1.02,-0.56
2026-04-22 19:28:40,26.00,23.89,24.00,24.15,0.861,0.373,-1.02,-0.56
2026-04-22 19:28:41,26.00,23.89,24.00,24.15,0.864,0.389,-1.02,-0.56
2026-04-22 19:28:42,26.00,23.89,24.00,24.15,0.919,0.391,-1.02,-0.56
2026-04-22 19:28:43,26.00,23.89,24.00,24.18,0.871,0.398,-1.15,-0.69
2026-04-22 19:28:43,26.00,23.89,24.04,24.12,0.855,0.394,-0.89,-0.30
2026-04-22 19:28:44,26.00,23.89,24.00,24.12,0.857,0.360,-0.89,-0.43
2026-04-22 19:28:45,26.00,23.89,23.97,24.15,0.872,0.385,-1.02,-0.69
2026-04-22 19:28:46,26.00,23.89,24.04,24.15,0.832,0.423,-1.02,-0.43
2026-04-22 19:28:46,26.00,23.89,24.00,24.15,0.891,0.410,-1.02,-0.56
2026-04-22 19:28:47,26.00,23.85,24.00,24.15,0.872,0.405,-1.15,-0.56
2026-04-22 19:28:48,26.00,23.92,24.00,24.15,0.882,0.413,-0.89,-0.56
2026-04-22 19:28:49,26.00,23.89,24.00,24.12,0.894,0.423,-0.89,-0.43
2026-04-22 19:28:49,26.00,23.89,24.00,24.15,0.942,0.408,-1.02,-0.56
2026-04-22 19:28:50,26.00,23.92,24.04,24.15,0.880,0.413,-0.89,-0.43
2026-04-22 19:28:51,26.00,23.85,24.04,24.15,0.937,0.406,-1.15,-0.43
2026-04-22 19:28:52,26.00,23.89,24.00,24.12,0.918,0.412,-0.89,-0.43
2026-04-22 19:28:52,26.00,23.89,24.04,24.18,0.891,0.417,-1.15,-0.56
2026-04-22 19:28:53,26.00,23.92,24.04,24.15,0.865,0.409,-0.89,-0.43
2026-04-22 19:28:54,26.00,23.89,24.00,24.12,0.830,0.419,-0.89,-0.43
2026-04-22 19:28:55,26.00,23.89,24.00,24.15,0.757,0.185,-1.02,-0.56
2026-04-22 19:28:55,26.00,23.89,24.04,24.12,0.522,0.188,-0.89,-0.30
2026-04-22 19:28:56,26.00,23.89,24.04,24.18,0.758,0.335,-1.15,-0.56
2026-04-22 19:28:57,26.00,23.89,24.07,24.15,0.802,0.388,-1.02,-0.30
2026-04-22 19:28:58,26.00,23.85,24.04,24.15,0.809,0.419,-1.15,-0.43
2026-04-22 19:28:59,26.00,23.89,24.04,24.15,0.765,0.421,-1.02,-0.43
2026-04-22 19:28:59,26.00,23.89,24.04,24.18,0.783,0.405,-1.15,-0.56
2026-04-22 19:29:00,26.00,23.89,24.04,24.15,0.837,0.388,-1.02,-0.43
2026-04-22 19:29:01,26.00,23.89,24.04,24.15,0.879,0.416,-1.02,-0.43
2026-04-22 19:29:02,26.00,23.89,24.00,24.15,0.868,0.426,-1.02,-0.56
2026-04-22 19:29:02,26.00,23.89,24.04,24.18,0.854,0.410,-1.15,-0.56
2026-04-22 19:29:03,26.00,23.85,24.04,24.12,0.802,0.362,-1.02,-0.30
2026-04-22 19:29:04,26.00,23.89,24.00,24.15,0.421,0.184,-1.02,-0.56
2026-04-22 19:29:05,26.00,23.89,24.04,24.15,0.701,0.298,-1.02,-0.43
2026-04-22 19:29:05,26.00,23.89,24.00,24.18,0.861,0.366,-1.15,-0.69
2026-04-22 19:29:06,26.00,23.89,24.04,24.12,0.891,0.392,-0.89,-0.30
2026-04-22 19:29:07,26.00,23.89,24.00,24.15,0.805,0.409,-1.02,-0.56
2026-04-22 19:29:08,26.00,23.89,24.07,24.18,0.734,0.218,-1.15,-0.43
2026-04-22 19:29:08,26.00,23.89,24.00,24.15,0.565,0.171,-1.02,-0.56
2026-04-22 19:29:09,26.00,23.89,24.04,24.12,0.688,0.312,-0.89,-0.30
2026-04-22 19:29:10,26.00,23.89,24.04,24.15,0.825,0.356,-1.02,-0.43
2026-04-22 19:29:11,26.00,23.85,24.00,24.15,0.854,0.388,-1.15,-0.56
2026-04-22 19:29:11,26.00,23.89,24.07,24.15,0.903,0.409,-1.02,-0.30
2026-04-22 19:29:12,26.00,23.89,24.04,24.15,0.814,0.182,-1.02,-0.43
2026-04-22 19:29:13,26.00,23.85,24.04,24.15,0.563,0.172,-1.15,-0.43
2026-04-22 19:29:14,26.00,23.92,24.04,24.15,0.779,0.324,-0.89,-0.43
2026-04-22 19:29:14,26.00,23.89,24.04,24.15,0.921,0.362,-1.02,-0.43
2026-04-22 19:29:15,26.00,23.89,24.04,24.15,0.918,0.401,-1.02,-0.43
2026-04-22 19:29:16,26.00,23.89,24.04,24.12,0.929,0.426,-0.89,-0.30
2026-04-22 19:29:17,26.00,23.89,24.04,24.15,0.940,0.385,-1.02,-0.43
2026-04-22 19:29:18,26.00,23.92,24.04,24.15,0.743,0.182,-0.89,-0.43
2026-04-22 19:29:18,26.00,23.89,24.04,24.15,0.720,0.260,-1.02,-0.43
2026-04-22 19:29:19,26.00,23.85,24.04,24.15,0.645,0.391,-1.15,-0.43
2026-04-22 19:29:20,26.00,23.85,24.00,24.15,0.629,0.410,-1.15,-0.56
2026-04-22 19:29:21,26.00,23.89,24.04,24.18,0.631,0.406,-1.15,-0.56
2026-04-22 19:29:21,26.00,23.89,24.04,24.15,0.954,0.394,-1.02,-0.43
2026-04-22 19:29:22,26.00,23.89,24.04,24.15,0.802,0.428,-1.02,-0.43
2026-04-22 19:29:23,26.00,23.92,24.00,24.18,0.677,0.161,-1.02,-0.69
2026-04-22 19:29:24,26.00,23.89,24.04,24.15,0.548,0.225,-1.02,-0.43
2026-04-22 19:29:24,26.00,23.85,24.00,24.18,0.802,0.345,-1.28,-0.69
2026-04-22 19:29:25,26.00,23.89,24.00,24.18,0.889,0.377,-1.15,-0.69
2026-04-22 19:29:26,26.00,23.89,24.00,24.15,1.003,0.376,-1.02,-0.56
2026-04-22 19:29:27,26.00,23.89,24.04,24.18,0.942,0.388,-1.15,-0.56
2026-04-22 19:29:27,26.00,23.89,24.00,24.15,1.026,0.381,-1.02,-0.56
2026-04-22 19:29:28,26.00,23.89,24.00,24.15,1.108,0.380,-1.02,-0.56
2026-04-22 19:29:29,26.00,23.89,24.04,24.15,1.113,0.392,-1.02,-0.43
